Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,DateTime
2/2/2007,1:09:00,0.306,0.112,242.43,1.4,0,1,0,2/2/2007 1:09
2/2/2007,1:10:00,0.308,0.114,242.92,1.4,0,2,0,2/2/2007 1:10
2/2/2007,1:11:00,0.306,0.112,242.71,1.4,0,1,0,2/2/2007 1:11
2/2/2007,1:12:00,0.306,0.112,242.68,1.4,0,1,0,2/2/2007 1:12
2/2/2007,1:13:00,0.308,0.120,244.08,1.4,0,2,0,2/2/2007 1:13
2/2/2007,1:14:00,0.306,0.120,244.06,1.4,0,1,0,2/2/2007 1:14
2/2/2007,1:15:00,0.306,0.118,243.98,1.4,0,1,0,2/2/2007 1:15
2/2/2007,1:16:00,0.304,0.118,243.67,1.4,0,2,0,2/2/2007 1:16
2/2/2007,1:17:00,0.302,0.116,243.38,1.4,0,1,0,2/2/2007 1:17
2/2/2007,1:18:00,0.300,0.112,242.75,1.2,0,1,0,2/2/2007 1:18
2/2/2007,1:19:00,0.300,0.112,242.74,1.2,0,2,0,2/2/2007 1:19
2/2/2007,1:20:00,0.296,0.108,241.40,1.2,0,1,0,2/2/2007 1:20
2/2/2007,1:21:00,0.372,0.186,241.41,1.8,0,1,0,2/2/2007 1:21
2/2/2007,1:22:00,0.406,0.242,241.47,2.0,0,1,0,2/2/2007 1:22
2/2/2007,1:23:00,0.400,0.240,241.09,1.8,0,1,0,2/2/2007 1:23
2/2/2007,1:24:00,0.400,0.244,241.63,1.8,0,2,0,2/2/2007 1:24
2/2/2007,1:25:00,0.398,0.242,241.52,1.8,0,1,0,2/2/2007 1:25
2/2/2007,1:26:00,0.396,0.242,241.57,1.8,0,1,0,2/2/2007 1:26
2/2/2007,1:27:00,0.394,0.242,241.42,1.8,0,1,0,2/2/2007 1:27
2/2/2007,1:28:00,0.392,0.244,241.69,1.8,0,1,0,2/2/2007 1:28
2/2/2007,1:29:00,0.390,0.242,241.49,1.8,0,2,0,2/2/2007 1:29
2/2/2007,1:30:00,0.388,0.242,241.41,1.8,0,1,0,2/2/2007 1:30
2/2/2007,1:31:00,0.358,0.188,241.43,1.6,0,1,0,2/2/2007 1:31
2/2/2007,1:32:00,0.318,0.122,241.82,1.4,0,0,0,2/2/2007 1:32
2/2/2007,1:33:00,0.316,0.122,241.82,1.4,0,0,0,2/2/2007 1:33
2/2/2007,1:34:00,0.318,0.122,242.19,1.4,0,0,0,2/2/2007 1:34
2/2/2007,1:35:00,0.318,0.124,242.58,1.4,0,0,0,2/2/2007 1:35
2/2/2007,1:36:00,0.254,0.000,242.62,1.0,0,0,0,2/2/2007 1:36
2/2/2007,1:37:00,0.222,0.000,241.76,1.0,0,0,0,2/2/2007 1:37
2/2/2007,1:38:00,0.312,0.086,241.29,1.4,0,0,0,2/2/2007 1:38
2/2/2007,1:39:00,0.298,0.090,241.47,1.2,0,0,0,2/2/2007 1:39
2/2/2007,1:40:00,0.300,0.090,241.57,1.2,0,0,0,2/2/2007 1:40
2/2/2007,1:41:00,0.300,0.092,241.95,1.2,0,0,0,2/2/2007 1:41
2/2/2007,1:42:00,0.298,0.092,241.81,1.2,0,0,0,2/2/2007 1:42
2/2/2007,1:43:00,0.296,0.090,241.83,1.2,0,0,0,2/2/2007 1:43
2/2/2007,1:44:00,0.296,0.092,242.27,1.2,0,0,0,2/2/2007 1:44
2/2/2007,1:45:00,0.296,0.094,242.56,1.2,0,0,0,2/2/2007 1:45
2/2/2007,1:46:00,0.294,0.094,242.74,1.2,0,0,0,2/2/2007 1:46
2/2/2007,1:47:00,0.294,0.096,243.06,1.2,0,0,0,2/2/2007 1:47
2/2/2007,1:48:00,0.272,0.062,243.21,1.2,0,0,0,2/2/2007 1:48
2/2/2007,1:49:00,0.224,0.000,243.08,1.0,0,0,0,2/2/2007 1:49
2/2/2007,1:50:00,0.224,0.000,242.61,1.0,0,0,0,2/2/2007 1:50
2/2/2007,1:51:00,0.224,0.000,242.35,1.0,0,0,0,2/2/2007 1:51
2/2/2007,1:52:00,0.222,0.000,242.05,1.0,0,0,0,2/2/2007 1:52
2/2/2007,1:53:00,0.222,0.000,241.82,1.0,0,0,0,2/2/2007 1:53
2/2/2007,1:54:00,0.224,0.000,242.44,1.0,0,0,0,2/2/2007 1:54
2/2/2007,1:55:00,0.224,0.000,242.40,1.0,0,0,0,2/2/2007 1:55
2/2/2007,1:56:00,0.222,0.000,242.07,1.0,0,0,0,2/2/2007 1:56
2/2/2007,1:57:00,0.220,0.000,240.97,1.0,0,0,0,2/2/2007 1:57
2/2/2007,1:58:00,0.220,0.000,241.30,1.0,0,0,0,2/2/2007 1:58
2/2/2007,1:59:00,0.220,0.000,240.92,1.0,0,0,0,2/2/2007 1:59
2/2/2007,2:00:00,0.220,0.000,241.16,1.0,0,0,0,2/2/2007 2:00
2/2/2007,2:01:00,0.262,0.000,242.71,1.2,0,0,0,2/2/2007 2:01
2/2/2007,2:02:00,0.338,0.130,243.46,1.4,0,0,0,2/2/2007 2:02
2/2/2007,2:03:00,0.334,0.132,243.88,1.4,0,0,0,2/2/2007 2:03
2/2/2007,2:04:00,0.332,0.130,243.73,1.4,0,0,0,2/2/2007 2:04
2/2/2007,2:05:00,0.330,0.130,243.46,1.4,0,0,0,2/2/2007 2:05
2/2/2007,2:06:00,0.328,0.130,243.53,1.4,0,0,0,2/2/2007 2:06
2/2/2007,2:07:00,0.326,0.128,243.19,1.4,0,0,0,2/2/2007 2:07
2/2/2007,2:08:00,0.326,0.128,243.14,1.4,0,0,0,2/2/2007 2:08
2/2/2007,2:09:00,0.324,0.130,243.52,1.4,0,0,0,2/2/2007 2:09
2/2/2007,2:10:00,0.324,0.134,244.22,1.4,0,0,0,2/2/2007 2:10
2/2/2007,2:11:00,0.324,0.132,243.85,1.4,0,0,0,2/2/2007 2:11
2/2/2007,2:12:00,0.322,0.130,243.56,1.4,0,0,0,2/2/2007 2:12
2/2/2007,2:13:00,0.322,0.132,244.14,1.4,0,0,0,2/2/2007 2:13
2/2/2007,2:14:00,0.322,0.132,244.16,1.4,0,0,0,2/2/2007 2:14
2/2/2007,2:15:00,0.322,0.132,243.91,1.4,0,0,0,2/2/2007 2:15
2/2/2007,2:16:00,0.278,0.070,243.78,1.2,0,0,0,2/2/2007 2:16
2/2/2007,2:17:00,0.226,0.000,244.25,1.0,0,0,0,2/2/2007 2:17
2/2/2007,2:18:00,0.230,0.000,245.38,1.0,0,0,0,2/2/2007 2:18
2/2/2007,2:19:00,0.230,0.000,246.10,1.0,0,0,0,2/2/2007 2:19
2/2/2007,2:20:00,0.232,0.000,246.57,1.0,0,0,0,2/2/2007 2:20
2/2/2007,2:21:00,0.232,0.000,246.39,1.0,0,0,0,2/2/2007 2:21
2/2/2007,2:22:00,0.306,0.084,245.73,1.4,0,0,0,2/2/2007 2:22
2/2/2007,2:23:00,0.306,0.106,245.24,1.4,0,0,0,2/2/2007 2:23
2/2/2007,2:24:00,0.306,0.106,245.16,1.4,0,0,0,2/2/2007 2:24
2/2/2007,2:25:00,0.306,0.106,244.96,1.2,0,0,0,2/2/2007 2:25
2/2/2007,2:26:00,0.306,0.106,245.06,1.4,0,0,0,2/2/2007 2:26
2/2/2007,2:27:00,0.304,0.106,245.08,1.2,0,0,0,2/2/2007 2:27
2/2/2007,2:28:00,0.302,0.104,244.64,1.2,0,0,0,2/2/2007 2:28
2/2/2007,2:29:00,0.300,0.102,244.23,1.2,0,0,0,2/2/2007 2:29
2/2/2007,2:30:00,0.298,0.102,244.34,1.2,0,0,0,2/2/2007 2:30
2/2/2007,2:31:00,0.300,0.104,244.77,1.2,0,0,0,2/2/2007 2:31
2/2/2007,2:32:00,0.274,0.066,245.35,1.2,0,0,0,2/2/2007 2:32
2/2/2007,2:33:00,0.228,0.000,244.94,1.0,0,0,0,2/2/2007 2:33
2/2/2007,2:34:00,0.226,0.000,243.89,1.0,0,0,0,2/2/2007 2:34
2/2/2007,2:35:00,0.226,0.000,243.79,1.0,0,0,0,2/2/2007 2:35
2/2/2007,2:36:00,0.228,0.000,244.72,1.0,0,0,0,2/2/2007 2:36
2/2/2007,2:37:00,0.228,0.000,244.87,1.0,0,0,0,2/2/2007 2:37
2/2/2007,2:38:00,0.228,0.000,244.82,1.0,0,0,0,2/2/2007 2:38
2/2/2007,2:39:00,0.228,0.000,244.65,1.0,0,0,0,2/2/2007 2:39
2/2/2007,2:40:00,0.226,0.000,243.87,1.0,0,0,0,2/2/2007 2:40
2/2/2007,2:41:00,0.226,0.000,243.55,1.0,0,0,0,2/2/2007 2:41
2/2/2007,2:42:00,0.338,0.114,243.69,1.6,0,0,0,2/2/2007 2:42
2/2/2007,2:43:00,0.338,0.134,244.63,1.4,0,0,0,2/2/2007 2:43
2/2/2007,2:44:00,0.334,0.136,244.63,1.4,0,0,0,2/2/2007 2:44
2/2/2007,2:45:00,0.334,0.136,244.71,1.4,0,0,0,2/2/2007 2:45
2/2/2007,2:46:00,0.332,0.134,244.65,1.4,0,0,0,2/2/2007 2:46
2/2/2007,2:47:00,0.330,0.136,245.05,1.4,0,0,0,2/2/2007 2:47
2/2/2007,2:48:00,0.328,0.132,244.39,1.4,0,0,0,2/2/2007 2:48
2/2/2007,2:49:00,0.328,0.132,244.29,1.4,0,0,0,2/2/2007 2:49
2/2/2007,2:50:00,0.326,0.132,244.34,1.4,0,0,0,2/2/2007 2:50
2/2/2007,2:51:00,0.324,0.130,243.98,1.4,0,0,0,2/2/2007 2:51
2/2/2007,2:52:00,0.324,0.132,244.19,1.4,0,0,0,2/2/2007 2:52
2/2/2007,2:53:00,0.322,0.128,243.59,1.4,0,0,0,2/2/2007 2:53
2/2/2007,2:54:00,0.322,0.132,244.43,1.4,0,0,0,2/2/2007 2:54
2/2/2007,2:55:00,0.322,0.132,244.09,1.4,0,0,0,2/2/2007 2:55
2/2/2007,2:56:00,0.296,0.094,243.41,1.2,0,0,0,2/2/2007 2:56
2/2/2007,2:57:00,0.224,0.000,243.09,1.0,0,0,0,2/2/2007 2:57
2/2/2007,2:58:00,0.226,0.000,243.43,1.0,0,0,0,2/2/2007 2:58
2/2/2007,2:59:00,0.224,0.000,243.15,1.0,0,0,0,2/2/2007 2:59
2/2/2007,3:00:00,0.226,0.000,243.89,1.0,0,0,0,2/2/2007 3:00
2/2/2007,3:01:00,0.226,0.000,244.15,1.0,0,0,0,2/2/2007 3:01
2/2/2007,3:02:00,0.226,0.000,243.94,1.0,0,0,0,2/2/2007 3:02
2/2/2007,3:03:00,0.226,0.000,243.73,1.0,0,0,0,2/2/2007 3:03
2/2/2007,3:04:00,0.224,0.000,243.08,1.0,0,0,0,2/2/2007 3:04
2/2/2007,3:05:00,0.226,0.000,243.41,1.0,0,0,0,2/2/2007 3:05
2/2/2007,3:06:00,0.268,0.000,243.94,1.2,0,0,0,2/2/2007 3:06
2/2/2007,3:07:00,0.304,0.102,244.25,1.2,0,0,0,2/2/2007 3:07
2/2/2007,3:08:00,0.304,0.100,243.95,1.2,0,0,0,2/2/2007 3:08
2/2/2007,3:09:00,0.304,0.098,243.68,1.2,0,0,0,2/2/2007 3:09
2/2/2007,3:10:00,0.302,0.100,243.83,1.2,0,0,0,2/2/2007 3:10
2/2/2007,3:11:00,0.300,0.098,243.41,1.2,0,0,0,2/2/2007 3:11
2/2/2007,3:12:00,0.298,0.094,242.85,1.2,0,0,0,2/2/2007 3:12
2/2/2007,3:13:00,0.298,0.098,243.44,1.2,0,0,0,2/2/2007 3:13
2/2/2007,3:14:00,0.296,0.096,243.18,1.2,0,0,0,2/2/2007 3:14
2/2/2007,3:15:00,0.296,0.096,243.20,1.2,0,0,0,2/2/2007 3:15
2/2/2007,3:16:00,0.284,0.080,242.89,1.2,0,0,0,2/2/2007 3:16
2/2/2007,3:17:00,0.224,0.000,242.68,1.0,0,0,0,2/2/2007 3:17
2/2/2007,3:18:00,0.224,0.000,243.18,1.0,0,0,0,2/2/2007 3:18
2/2/2007,3:19:00,0.226,0.000,243.35,1.0,0,0,0,2/2/2007 3:19
2/2/2007,3:20:00,0.226,0.000,244.00,1.0,0,0,0,2/2/2007 3:20
2/2/2007,3:21:00,0.226,0.000,244.09,1.0,0,0,0,2/2/2007 3:21
2/2/2007,3:22:00,0.302,0.072,243.94,1.4,0,0,0,2/2/2007 3:22
2/2/2007,3:23:00,0.338,0.130,243.90,1.4,0,0,0,2/2/2007 3:23
2/2/2007,3:24:00,0.334,0.132,244.17,1.4,0,0,0,2/2/2007 3:24
2/2/2007,3:25:00,0.334,0.132,244.40,1.4,0,0,0,2/2/2007 3:25
2/2/2007,3:26:00,0.332,0.132,244.44,1.4,0,0,0,2/2/2007 3:26
2/2/2007,3:27:00,0.376,0.180,244.69,1.8,0,0,0,2/2/2007 3:27
2/2/2007,3:28:00,0.414,0.268,245.49,2.0,0,0,0,2/2/2007 3:28
2/2/2007,3:29:00,0.412,0.266,245.26,2.0,0,2,0,2/2/2007 3:29
2/2/2007,3:30:00,0.408,0.260,244.39,2.0,0,1,0,2/2/2007 3:30
2/2/2007,3:31:00,0.408,0.256,243.58,2.0,0,1,0,2/2/2007 3:31
2/2/2007,3:32:00,0.406,0.254,243.34,2.0,0,2,0,2/2/2007 3:32
2/2/2007,3:33:00,0.404,0.252,242.89,2.0,0,1,0,2/2/2007 3:33
2/2/2007,3:34:00,0.402,0.248,242.20,1.8,0,2,0,2/2/2007 3:34
2/2/2007,3:35:00,0.400,0.244,241.80,1.8,0,1,0,2/2/2007 3:35
2/2/2007,3:36:00,0.400,0.248,242.23,1.8,0,1,0,2/2/2007 3:36
2/2/2007,3:37:00,0.312,0.122,242.51,1.4,0,2,0,2/2/2007 3:37
2/2/2007,3:38:00,0.306,0.112,242.55,1.4,0,1,0,2/2/2007 3:38
2/2/2007,3:39:00,0.306,0.114,242.93,1.4,0,2,0,2/2/2007 3:39
2/2/2007,3:40:00,0.308,0.118,243.82,1.4,0,1,0,2/2/2007 3:40
2/2/2007,3:41:00,0.308,0.118,244.10,1.4,0,1,0,2/2/2007 3:41
2/2/2007,3:42:00,0.306,0.118,243.84,1.4,0,2,0,2/2/2007 3:42
2/2/2007,3:43:00,0.302,0.112,242.68,1.2,0,1,0,2/2/2007 3:43
2/2/2007,3:44:00,0.300,0.110,242.24,1.2,0,1,0,2/2/2007 3:44
2/2/2007,3:45:00,0.300,0.108,241.90,1.2,0,1,0,2/2/2007 3:45
2/2/2007,3:46:00,0.300,0.110,242.35,1.2,0,2,0,2/2/2007 3:46
2/2/2007,3:47:00,0.300,0.112,242.66,1.2,0,1,0,2/2/2007 3:47
2/2/2007,3:48:00,0.298,0.112,242.72,1.2,0,1,0,2/2/2007 3:48
2/2/2007,3:49:00,0.298,0.108,242.04,1.2,0,1,0,2/2/2007 3:49
2/2/2007,3:50:00,0.296,0.108,241.85,1.2,0,2,0,2/2/2007 3:50
2/2/2007,3:51:00,0.390,0.216,242.22,1.8,0,1,0,2/2/2007 3:51
2/2/2007,3:52:00,0.372,0.216,242.22,1.8,0,1,0,2/2/2007 3:52
2/2/2007,3:53:00,0.372,0.214,241.99,1.8,0,1,0,2/2/2007 3:53
2/2/2007,3:54:00,0.370,0.214,242.13,1.8,0,2,0,2/2/2007 3:54
2/2/2007,3:55:00,0.370,0.214,242.17,1.8,0,1,0,2/2/2007 3:55
2/2/2007,3:56:00,0.368,0.216,242.39,1.8,0,1,0,2/2/2007 3:56
2/2/2007,3:57:00,0.370,0.222,243.27,1.8,0,1,0,2/2/2007 3:57
2/2/2007,3:58:00,0.320,0.140,244.05,1.4,0,1,0,2/2/2007 3:58
2/2/2007,3:59:00,0.296,0.100,243.50,1.2,0,0,0,2/2/2007 3:59
2/2/2007,4:00:00,0.292,0.092,243.06,1.2,0,0,0,2/2/2007 4:00
2/2/2007,4:01:00,0.224,0.000,242.22,1.0,0,0,0,2/2/2007 4:01
2/2/2007,4:02:00,0.278,0.000,242.72,1.2,0,0,0,2/2/2007 4:02
2/2/2007,4:03:00,0.336,0.126,242.93,1.4,0,0,0,2/2/2007 4:03
2/2/2007,4:04:00,0.334,0.128,243.02,1.4,0,0,0,2/2/2007 4:04
2/2/2007,4:05:00,0.330,0.126,242.65,1.4,0,0,0,2/2/2007 4:05
2/2/2007,4:06:00,0.330,0.126,242.72,1.4,0,0,0,2/2/2007 4:06
2/2/2007,4:07:00,0.326,0.122,242.25,1.4,0,0,0,2/2/2007 4:07
2/2/2007,4:08:00,0.324,0.120,241.62,1.4,0,0,0,2/2/2007 4:08
2/2/2007,4:09:00,0.324,0.122,241.94,1.4,0,0,0,2/2/2007 4:09
2/2/2007,4:10:00,0.322,0.122,242.10,1.4,0,0,0,2/2/2007 4:10
2/2/2007,4:11:00,0.320,0.122,242.06,1.4,0,0,0,2/2/2007 4:11
2/2/2007,4:12:00,0.320,0.122,242.31,1.4,0,0,0,2/2/2007 4:12
2/2/2007,4:13:00,0.320,0.122,242.14,1.4,0,0,0,2/2/2007 4:13
2/2/2007,4:14:00,0.320,0.124,242.53,1.4,0,0,0,2/2/2007 4:14
2/2/2007,4:15:00,0.318,0.122,242.23,1.4,0,0,0,2/2/2007 4:15
2/2/2007,4:16:00,0.318,0.124,242.34,1.4,0,0,0,2/2/2007 4:16
2/2/2007,4:17:00,0.228,0.000,242.53,1.0,0,0,0,2/2/2007 4:17
2/2/2007,4:18:00,0.224,0.000,242.96,1.0,0,0,0,2/2/2007 4:18
2/2/2007,4:19:00,0.226,0.000,242.97,1.0,0,0,0,2/2/2007 4:19
2/2/2007,4:20:00,0.226,0.000,243.13,1.0,0,0,0,2/2/2007 4:20
2/2/2007,4:21:00,0.226,0.000,243.15,1.0,0,0,0,2/2/2007 4:21
2/2/2007,4:22:00,0.224,0.000,242.79,1.0,0,0,0,2/2/2007 4:22
2/2/2007,4:23:00,0.224,0.000,242.78,1.0,0,0,0,2/2/2007 4:23
2/2/2007,4:24:00,0.226,0.000,243.33,1.0,0,0,0,2/2/2007 4:24
2/2/2007,4:25:00,0.226,0.000,243.58,1.0,0,0,0,2/2/2007 4:25
2/2/2007,4:26:00,0.230,0.000,243.82,1.0,0,0,0,2/2/2007 4:26
2/2/2007,4:27:00,0.246,0.000,242.69,1.0,0,0,0,2/2/2007 4:27
2/2/2007,4:28:00,0.246,0.000,241.86,1.0,0,0,0,2/2/2007 4:28
2/2/2007,4:29:00,0.222,0.000,241.69,1.0,0,0,0,2/2/2007 4:29
2/2/2007,4:30:00,0.222,0.000,241.94,1.0,0,0,0,2/2/2007 4:30
2/2/2007,4:31:00,0.224,0.000,242.68,1.0,0,0,0,2/2/2007 4:31
2/2/2007,4:32:00,0.224,0.000,242.60,1.0,0,0,0,2/2/2007 4:32
2/2/2007,4:33:00,0.224,0.000,243.31,1.0,0,0,0,2/2/2007 4:33
2/2/2007,4:34:00,0.226,0.000,243.79,1.0,0,0,0,2/2/2007 4:34
2/2/2007,4:35:00,0.260,0.000,243.92,1.2,0,0,0,2/2/2007 4:35
2/2/2007,4:36:00,0.302,0.098,243.37,1.2,0,0,0,2/2/2007 4:36
2/2/2007,4:37:00,0.302,0.098,243.53,1.2,0,0,0,2/2/2007 4:37
2/2/2007,4:38:00,0.304,0.100,243.94,1.2,0,0,0,2/2/2007 4:38
2/2/2007,4:39:00,0.302,0.098,243.54,1.2,0,0,0,2/2/2007 4:39
2/2/2007,4:40:00,0.300,0.096,243.38,1.2,0,0,0,2/2/2007 4:40
2/2/2007,4:41:00,0.300,0.096,243.38,1.2,0,0,0,2/2/2007 4:41
2/2/2007,4:42:00,0.342,0.134,242.68,1.6,0,0,0,2/2/2007 4:42
2/2/2007,4:43:00,0.408,0.230,242.86,1.8,0,0,0,2/2/2007 4:43
2/2/2007,4:44:00,0.404,0.234,243.37,1.8,0,0,0,2/2/2007 4:44
2/2/2007,4:45:00,0.372,0.188,242.83,1.6,0,0,0,2/2/2007 4:45
2/2/2007,4:46:00,0.328,0.124,242.89,1.4,0,0,0,2/2/2007 4:46
2/2/2007,4:47:00,0.346,0.112,242.38,1.4,0,0,0,2/2/2007 4:47
2/2/2007,4:48:00,0.346,0.110,242.16,1.4,0,0,0,2/2/2007 4:48
2/2/2007,4:49:00,0.340,0.110,241.88,1.4,0,0,0,2/2/2007 4:49
2/2/2007,4:50:00,0.338,0.122,242.24,1.4,0,0,0,2/2/2007 4:50
2/2/2007,4:51:00,0.336,0.122,242.44,1.4,0,0,0,2/2/2007 4:51
2/2/2007,4:52:00,0.334,0.122,242.20,1.4,0,0,0,2/2/2007 4:52
2/2/2007,4:53:00,0.332,0.120,241.67,1.4,0,0,0,2/2/2007 4:53
2/2/2007,4:54:00,0.330,0.120,241.72,1.4,0,0,0,2/2/2007 4:54
2/2/2007,4:55:00,0.330,0.120,241.63,1.4,0,0,0,2/2/2007 4:55
2/2/2007,4:56:00,0.328,0.120,241.76,1.4,0,0,0,2/2/2007 4:56
2/2/2007,4:57:00,0.250,0.000,241.63,1.0,0,0,0,2/2/2007 4:57
2/2/2007,4:58:00,0.234,0.000,241.56,1.0,0,0,0,2/2/2007 4:58
2/2/2007,4:59:00,0.232,0.000,241.29,1.0,0,0,0,2/2/2007 4:59
2/2/2007,5:00:00,0.232,0.000,241.81,1.0,0,0,0,2/2/2007 5:00
2/2/2007,5:01:00,0.234,0.000,242.55,1.0,0,0,0,2/2/2007 5:01
2/2/2007,5:02:00,0.234,0.000,242.80,1.0,0,0,0,2/2/2007 5:02
2/2/2007,5:03:00,0.232,0.000,242.40,1.0,0,0,0,2/2/2007 5:03
2/2/2007,5:04:00,0.232,0.000,242.21,1.0,0,0,0,2/2/2007 5:04
2/2/2007,5:05:00,0.230,0.000,240.92,1.0,0,0,0,2/2/2007 5:05
2/2/2007,5:06:00,0.228,0.000,241.03,1.0,0,0,0,2/2/2007 5:06
2/2/2007,5:07:00,0.230,0.000,241.30,1.0,0,0,0,2/2/2007 5:07
2/2/2007,5:08:00,0.230,0.000,241.58,1.0,0,0,0,2/2/2007 5:08
2/2/2007,5:09:00,0.230,0.000,242.16,1.0,0,0,0,2/2/2007 5:09
2/2/2007,5:10:00,0.230,0.000,241.80,1.0,0,0,0,2/2/2007 5:10
2/2/2007,5:11:00,0.230,0.000,242.21,1.0,0,0,0,2/2/2007 5:11
2/2/2007,5:12:00,0.230,0.000,242.69,1.0,0,0,0,2/2/2007 5:12
2/2/2007,5:13:00,0.230,0.000,241.97,1.0,0,0,0,2/2/2007 5:13
2/2/2007,5:14:00,0.230,0.000,242.52,1.0,0,0,0,2/2/2007 5:14
2/2/2007,5:15:00,0.228,0.000,241.45,1.0,0,0,0,2/2/2007 5:15
2/2/2007,5:16:00,0.228,0.000,241.50,1.0,0,0,0,2/2/2007 5:16
2/2/2007,5:17:00,0.228,0.000,241.88,1.0,0,0,0,2/2/2007 5:17
2/2/2007,5:18:00,0.228,0.000,242.04,1.0,0,0,0,2/2/2007 5:18
2/2/2007,5:19:00,0.228,0.000,242.17,1.0,0,0,0,2/2/2007 5:19
2/2/2007,5:20:00,0.250,0.000,241.85,1.2,0,0,0,2/2/2007 5:20
2/2/2007,5:21:00,0.304,0.090,241.76,1.2,0,0,0,2/2/2007 5:21
2/2/2007,5:22:00,0.304,0.094,242.41,1.2,0,0,0,2/2/2007 5:22
2/2/2007,5:23:00,0.412,0.210,242.49,2.0,0,0,0,2/2/2007 5:23
2/2/2007,5:24:00,0.412,0.226,241.87,1.8,0,0,0,2/2/2007 5:24
2/2/2007,5:25:00,0.406,0.222,241.27,1.8,0,0,0,2/2/2007 5:25
2/2/2007,5:26:00,0.404,0.224,241.40,1.8,0,0,0,2/2/2007 5:26
2/2/2007,5:27:00,0.396,0.222,241.14,1.8,0,0,0,2/2/2007 5:27
2/2/2007,5:28:00,0.392,0.218,240.62,1.8,0,0,0,2/2/2007 5:28
2/2/2007,5:29:00,0.392,0.222,241.21,1.8,0,0,0,2/2/2007 5:29
2/2/2007,5:30:00,0.374,0.202,242.05,1.8,0,0,0,2/2/2007 5:30
2/2/2007,5:31:00,0.322,0.124,242.39,1.4,0,0,0,2/2/2007 5:31
2/2/2007,5:32:00,0.322,0.124,242.64,1.4,0,0,0,2/2/2007 5:32
2/2/2007,5:33:00,0.318,0.122,242.16,1.4,0,0,0,2/2/2007 5:33
2/2/2007,5:34:00,0.318,0.124,242.36,1.4,0,0,0,2/2/2007 5:34
2/2/2007,5:35:00,0.318,0.124,242.28,1.4,0,0,0,2/2/2007 5:35
2/2/2007,5:36:00,0.318,0.122,242.01,1.4,0,0,0,2/2/2007 5:36
2/2/2007,5:37:00,0.270,0.054,242.14,1.2,0,0,0,2/2/2007 5:37
2/2/2007,5:38:00,0.222,0.000,241.86,1.0,0,0,0,2/2/2007 5:38
2/2/2007,5:39:00,0.222,0.000,241.52,1.0,0,0,0,2/2/2007 5:39
2/2/2007,5:40:00,0.222,0.000,242.01,1.0,0,0,0,2/2/2007 5:40
2/2/2007,5:41:00,0.226,0.000,243.32,1.0,0,0,0,2/2/2007 5:41
2/2/2007,5:42:00,0.226,0.000,243.61,1.0,0,0,0,2/2/2007 5:42
2/2/2007,5:43:00,0.224,0.000,242.78,1.0,0,0,0,2/2/2007 5:43
2/2/2007,5:44:00,0.224,0.000,243.06,1.0,0,0,0,2/2/2007 5:44
2/2/2007,5:45:00,0.224,0.000,242.99,1.0,0,0,0,2/2/2007 5:45
2/2/2007,5:46:00,0.224,0.000,242.79,1.0,0,0,0,2/2/2007 5:46
2/2/2007,5:47:00,0.226,0.000,243.19,1.0,0,0,0,2/2/2007 5:47
2/2/2007,5:48:00,0.222,0.000,242.07,1.0,0,0,0,2/2/2007 5:48
2/2/2007,5:49:00,0.224,0.000,242.09,1.0,0,0,0,2/2/2007 5:49
2/2/2007,5:50:00,0.224,0.000,242.75,1.0,0,0,0,2/2/2007 5:50
2/2/2007,5:51:00,0.224,0.000,242.87,1.0,0,0,0,2/2/2007 5:51
2/2/2007,5:52:00,0.224,0.000,242.93,1.0,0,0,0,2/2/2007 5:52
2/2/2007,5:53:00,0.226,0.000,243.14,1.0,0,0,0,2/2/2007 5:53
2/2/2007,5:54:00,0.224,0.000,243.15,1.0,0,0,0,2/2/2007 5:54
2/2/2007,5:55:00,0.226,0.000,243.17,1.0,0,0,0,2/2/2007 5:55
2/2/2007,5:56:00,0.224,0.000,242.84,1.0,0,0,0,2/2/2007 5:56
2/2/2007,5:57:00,0.224,0.000,242.57,1.0,0,0,0,2/2/2007 5:57
2/2/2007,5:58:00,0.300,0.080,242.61,1.4,0,0,0,2/2/2007 5:58
2/2/2007,5:59:00,0.312,0.114,242.96,1.4,0,1,0,2/2/2007 5:59
2/2/2007,6:00:00,0.316,0.116,243.45,1.4,0,1,0,2/2/2007 6:00
2/2/2007,6:01:00,0.318,0.122,244.47,1.4,0,1,0,2/2/2007 6:01
2/2/2007,6:02:00,0.320,0.124,245.01,1.4,0,2,0,2/2/2007 6:02
2/2/2007,6:03:00,0.388,0.192,243.84,1.8,0,1,0,2/2/2007 6:03
2/2/2007,6:04:00,0.430,0.262,244.51,2.0,0,2,0,2/2/2007 6:04
2/2/2007,6:05:00,0.424,0.260,244.01,2.0,0,1,0,2/2/2007 6:05
2/2/2007,6:06:00,0.492,0.334,243.71,2.4,0,2,0,2/2/2007 6:06
2/2/2007,6:07:00,0.494,0.360,242.87,2.4,0,1,0,2/2/2007 6:07
2/2/2007,6:08:00,0.490,0.354,242.05,2.4,0,1,0,2/2/2007 6:08
2/2/2007,6:09:00,0.488,0.356,242.35,2.4,0,2,0,2/2/2007 6:09
2/2/2007,6:10:00,0.486,0.356,242.30,2.4,0,1,0,2/2/2007 6:10
